Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M01	con50	label	2000tt	1	1	P02	#179#189#536#415#564#348	#136#300#541#176#14#195	#114#244#332#483#6	#	#	#	#480#485#292#368#47#37#187	#	#
M01	con50	label	2000tt	2	1	P02	#179#189#536#415#564#348	#136#300#541#176#14#195	#114#244#332#483#6	#	#	#	#480#485#292#368#47#37#187	#	#
M01	con50	label	2000tt	3	1	P02	#415#564#348	#300	#244	#	#	#	#292	#	#
M01	con50	label	2000tt	4	1	P02	#564	#	#	#	#	#	#292	#	#
M01	con50	label	2000tt	5	1	P02	#415	#	#244	#	#	#	#292	#	#
M01	con50	label	2000tt	6	1	P02	#	#176	#244	#	#	#	#292	#	#
M01	con50	label	2000tt	7	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	8	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	9	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	10	1	P02	#	#541	#	#	#	#	#	#	#
M01	con50	label	2000tt	11	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	12	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	13	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	14	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	15	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	16	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	17	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	18	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	19	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	20	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	21	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	22	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	23	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	24	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	25	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	26	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	27	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	28	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	29	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	30	1	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	1	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	2	2	P02	#465#158	#98#195#147#192#168	#36#85#215	#	#	#	#318#12#419#381#565#295#485#449#567#529#562#474	#215#171	#179#276#146#453
M01	con50	label	2000tt	3	2	P02	#465#158	#168#192#195#98	#85#215#36	#	#	#	#318#12#419#381#565#295#485#449#567#529#562#474	#215	#179#493
M01	con50	label	2000tt	4	2	P02	#465	#	#215	#	#	#	#565#474#567	#215	#
M01	con50	label	2000tt	5	2	P02	#	#	#	#	#	#	#567	#	#
M01	con50	label	2000tt	6	2	P02	#	#	#	#	#	#	#474	#	#493
M01	con50	label	2000tt	7	2	P02	#	#	#	#	#	#	#474	#	#
M01	con50	label	2000tt	8	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	9	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	10	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	11	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	12	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	13	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	14	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	15	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	16	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	17	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	18	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	19	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	20	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	21	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	22	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	23	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	24	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	25	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	26	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	27	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	28	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	29	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	30	2	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	1	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	2	3	P02	#286#381	#	#	#	#	#	#19#466#25#563#499#271#366#6	#	#361#85#130#52
M01	con50	label	2000tt	3	3	P02	#286#381	#	#	#	#	#	#19#466#25#563#499#271#366#6	#	#274#187#561#504#117#227#193
M01	con50	label	2000tt	4	3	P02	#	#	#	#	#	#	#466#563#25#499#271#366#19	#	#521#227#529#117#574#254
M01	con50	label	2000tt	5	3	P02	#381	#	#	#	#	#	#466#563#499#271#366#19	#	#52
M01	con50	label	2000tt	6	3	P02	#	#	#	#	#	#	#466#499#366#19	#	#117#227
M01	con50	label	2000tt	7	3	P02	#	#	#	#	#	#	#466#499#366#19	#	#52#227#117
M01	con50	label	2000tt	8	3	P02	#	#	#	#	#	#	#466#499#19	#	#
M01	con50	label	2000tt	9	3	P02	#	#	#	#	#	#	#466#19	#	#52
M01	con50	label	2000tt	10	3	P02	#	#	#	#	#	#	#19	#	#
M01	con50	label	2000tt	11	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	12	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	13	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	14	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	15	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	16	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	17	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	18	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	19	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	20	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	21	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	22	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	23	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	24	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	25	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	26	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	27	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	28	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	29	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	30	3	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	1	4	P02	#	#	#	#	#	#	#	#	#
M01	con50	label	2000tt	2	4	P02	#	#369	#	#	#	#	#180#206#327#577#552#19#447#563#427#470	#146	#101#458#121#562
M01	con50	label	2000tt	3	4	P02	#	#	#	#	#	#	#180#206#327#577#552#19#447#563#427#470	#	#547#223#600#105#150
M01	con50	label	2000tt	4	4	P02	#	#369	#	#	#	#	#447#563#327#552#427#470#19	#	#329#618#573
M01	con50	label	2000tt	5	4	P02	#	#	#	#	#	#	#180#447#327#552#427#470#19	#	#121
M01	con50	label	2000tt	6	4	P02	#	#	#	#	#	#	#447#327#552#427#470	#	#121#573
M01	con50	label	2000tt	7	4	P02	#	#	#	#	#	#	#552#427#470	#	#121#573
M01	con50	label	2000tt	8	4	P02	#	#	#	#	#	#	#470	#	#121#573
