Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M03	con50	label	2000tt	1	1	P05	#573#389#308#279#557#559	#145#225#276#167#563	#134#593#10#58#326	#	#	#	#551#151#314#196#417#324#49#68	#	#
M03	con50	label	2000tt	2	1	P05	#573#389#308#279#557#559	#145#225#276#167#563	#134#593#10#58#326	#	#	#	#551#151#314#196#417#324#49#68	#	#
M03	con50	label	2000tt	3	1	P05	#573#279#557	#145#225#276#167	#593#58	#	#	#	#151#551#314#196#324#49#68	#	#
M03	con50	label	2000tt	4	1	P05	#573#279#557	#145#167#225#276	#593#134	#	#	#	#151#551#314#196#324#49#68	#	#
M03	con50	label	2000tt	5	1	P05	#573#279#557	#276#225	#593	#	#	#	#151#196#324#68	#	#
M03	con50	label	2000tt	6	1	P05	#279#573	#225#167	#593	#	#	#	#151#196#324#68	#	#
M03	con50	label	2000tt	7	1	P05	#279	#225#276	#593	#	#	#	#151#196#324#68	#	#
M03	con50	label	2000tt	8	1	P05	#	#	#	#	#	#	#151#324#196#68	#	#
M03	con50	label	2000tt	9	1	P05	#	#276	#	#	#	#	#151	#	#
M03	con50	label	2000tt	10	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	11	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	12	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	13	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	14	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	15	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	16	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	17	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	18	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	19	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	20	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	21	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	22	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	23	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	24	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	25	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	26	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	27	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	28	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	29	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	30	1	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	1	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	2	2	P05	#391#359	#325	#441#59	#	#	#	#223#52#570#97#500#75#365#222#468#267#144#200#520#76#123	#365	#
M03	con50	label	2000tt	3	2	P05	#391#359	#325	#441#59	#	#	#	#223#52#570#97#500#75#365#222#468#267#144#200#520#76#123	#365	#16#57#127#342#273#217#120#22#530#266#140#608
M03	con50	label	2000tt	4	2	P05	#	#	#59	#	#	#	#223#52#570#97#500#75#365#222#468#144#200#520#76#123	#365	#625#372
M03	con50	label	2000tt	5	2	P05	#	#	#	#	#	#	#223#52#570#97#500#75#365#222#468#144#200#520#76#123	#365	#
M03	con50	label	2000tt	6	2	P05	#	#	#	#	#	#	#223#52#570#97#500#75#222#200#520#76#123	#	#
M03	con50	label	2000tt	7	2	P05	#	#	#	#	#	#	#500#97#222#223#200#52#570#76#123	#	#
M03	con50	label	2000tt	8	2	P05	#	#	#	#	#	#	#500#97#222#223#200#52#570#123	#	#
M03	con50	label	2000tt	9	2	P05	#	#	#	#	#	#	#500#222#223#52	#	#
M03	con50	label	2000tt	10	2	P05	#	#	#	#	#	#	#500#223#52	#	#
M03	con50	label	2000tt	11	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	12	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	13	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	14	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	15	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	16	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	17	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	18	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	19	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	20	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	21	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	22	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	23	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	24	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	25	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	26	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	27	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	28	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	29	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	30	2	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	1	3	P05	#	#	#	#	#	#	#	#	#
M03	con50	label	2000tt	2	3	P05	#	#	#	#	#	#	#511#440#121#29#1#50#571#149#545#167#295#127#143#270#623#201#395	#	#223
M03	con50	label	2000tt	3	3	P05	#	#	#	#	#	#	#511#440#121#29#1#50#571#149#545#127#167#295#143#270#623#415#201#395	#	#172#290#238#27#373#386#624
M03	con50	label	2000tt	4	3	P05	#	#	#	#	#	#	#440#121#29#1#50#571#149#545#167#127#295#143#270#623#415#201#395	#	#476
M03	con50	label	2000tt	5	3	P05	#	#	#	#	#	#	#121#29#1#50#571#149#545#167#127#295#143#270#623#415#201#395	#	#
