Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M07	con50	label	2000tt	1	1	P04	#510#381#192#173#95#327	#553#497#390#226#272#229	#122#477#346#354#403	#	#	#	#318#305#129#487#13#207#555	#	#
M07	con50	label	2000tt	2	1	P04	#510#381#192#173#95#327	#553#497#390#226#272#229	#122#477#346#354#403	#	#	#	#318#305#129#487#13#207#555	#	#
M07	con50	label	2000tt	3	1	P04	#510#95	#553#272	#346#122#354	#	#	#	#129#13	#	#
M07	con50	label	2000tt	4	1	P04	#	#229	#346	#	#	#	#129#13	#	#
M07	con50	label	2000tt	5	1	P04	#	#229	#346	#	#	#	#129#13	#	#
M07	con50	label	2000tt	6	1	P04	#	#	#346	#	#	#	#129#13	#	#
M07	con50	label	2000tt	7	1	P04	#	#	#	#	#	#	#129	#	#
M07	con50	label	2000tt	8	1	P04	#	#	#	#	#	#	#13	#	#
M07	con50	label	2000tt	9	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	10	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	11	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	12	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	1	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	2	2	P04	#309#175#373#192	#446#126#150	#	#	#	#	#318#227#29#84#211#106#280#332#349#482	#84	#233#426#614
M07	con50	label	2000tt	3	2	P04	#373#309#192#175	#446#126#150	#	#	#	#	#318#227#29#84#211#106#280#332#349#482	#84	#145#325#327#155#296#74
M07	con50	label	2000tt	4	2	P04	#	#	#	#	#	#	#106#211#29	#	#325#225#155#296#74
M07	con50	label	2000tt	5	2	P04	#	#	#	#	#	#	#106#211#29#84	#84	#325#74
M07	con50	label	2000tt	6	2	P04	#	#	#	#	#	#	#106#211#29	#	#155
M07	con50	label	2000tt	7	2	P04	#	#	#	#	#	#	#106#211	#	#325#155
M07	con50	label	2000tt	8	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	9	2	P04	#	#	#	#	#	#	#211	#	#
M07	con50	label	2000tt	10	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	11	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	12	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	2	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	2	3	P04	#	#	#436	#	#	#	#86#253#141#510#343#355#443#80#241#612#177#195	#	#280#221
M07	con50	label	2000tt	3	3	P04	#	#	#436	#	#	#	#253#141#510#343#355#443#80#241#612#177#449#195#39	#	#505#272#172#100#271#560#101#329#533#426#246#340#251#58#157#350#165
M07	con50	label	2000tt	4	3	P04	#	#	#	#	#	#	#86#612#177#343#449#195#443#39#80	#	#251
M07	con50	label	2000tt	5	3	P04	#	#	#	#	#	#	#86#612#343#449#195#443#39#80	#	#
M07	con50	label	2000tt	6	3	P04	#	#	#	#	#	#	#86#612#177#449#443#39#80	#	#329
M07	con50	label	2000tt	7	3	P04	#	#	#	#	#	#	#86#510#612#449#39#80	#	#251
M07	con50	label	2000tt	8	3	P04	#	#	#	#	#	#	#86#612#449#443#39#80	#	#
M07	con50	label	2000tt	9	3	P04	#	#	#	#	#	#	#86#80	#	#
M07	con50	label	2000tt	10	3	P04	#	#	#	#	#	#	#86#80	#	#
M07	con50	label	2000tt	11	3	P04	#	#	#	#	#	#	#443#80	#	#
M07	con50	label	2000tt	12	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	3	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	2	4	P04	#	#	#	#	#	#	#139#77#298#97#106#87#152#378#36#344#470#54#576	#	#189#73#337#430
M07	con50	label	2000tt	3	4	P04	#	#	#	#	#	#	#139#77#298#97#106#87#152#378#36#470#54#576	#	#72#194#430#315
M07	con50	label	2000tt	4	4	P04	#	#	#	#	#	#	#139#77#298#97#106#87#152#378#36#344#470#54#576	#	#319#175#73#189#262
M07	con50	label	2000tt	5	4	P04	#	#	#	#	#	#	#97#106#87#152#139#77#36#54#344	#	#159
M07	con50	label	2000tt	6	4	P04	#	#	#	#	#	#	#87#106#152#139#77#298#36#54	#	#262#315
M07	con50	label	2000tt	7	4	P04	#	#	#	#	#	#	#87#139#36#54	#	#315
M07	con50	label	2000tt	8	4	P04	#	#	#	#	#	#	#87#36#139	#	#
M07	con50	label	2000tt	9	4	P04	#	#	#	#	#	#	#87#36#139	#	#
M07	con50	label	2000tt	10	4	P04	#	#	#	#	#	#	#87#36#139	#	#
M07	con50	label	2000tt	11	4	P04	#	#	#	#	#	#	#139	#	#
M07	con50	label	2000tt	12	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	4	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	2	5	P04	#261#348	#353#383#92#478	#408#540#583	#396	#	#	#551#586#214#64#263#127#447#102#243#219	#	#149#321#60#301
M07	con50	label	2000tt	3	5	P04	#261#348	#353#383#92#478	#583#408#540	#396	#	#	#551#586#214#64#263#127#447#102#243#219	#	#240#236#221#312#117#436#313
M07	con50	label	2000tt	4	5	P04	#	#92	#	#396	#	#	#551#586#214#127#447#102#219#263	#	#149#321#60#236#313
M07	con50	label	2000tt	5	5	P04	#	#	#	#396	#	#	#551#64#447#263	#	#313#321
M07	con50	label	2000tt	6	5	P04	#	#	#	#	#	#	#	#	#313
M07	con50	label	2000tt	7	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	8	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	9	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	10	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	11	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	12	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	5	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	6	P04	#438#323#345#394#193	#409#459#334#312#487#46	#57#612#342#491#293#303	#	#	#	#179#553#238#175#14#549#247	#	#
M07	con50	label	2000tt	2	6	P04	#438#323#345#394#193	#409#459#334#312#487#46	#57#612#342#491#293#303	#	#	#	#179#553#238#175#14#549#247	#	#
M07	con50	label	2000tt	3	6	P04	#345#193	#487	#342	#	#	#	#179#553#175#549#247	#	#
M07	con50	label	2000tt	4	6	P04	#345	#459	#	#	#	#	#179#175	#	#
M07	con50	label	2000tt	5	6	P04	#	#	#	#	#	#	#179	#	#
M07	con50	label	2000tt	6	6	P04	#	#	#	#	#	#	#179	#	#
M07	con50	label	2000tt	7	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	8	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	9	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	10	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	11	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	12	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	13	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	14	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	15	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	16	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	17	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	18	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	19	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	20	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	21	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	22	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	23	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	24	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	25	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	26	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	27	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	28	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	29	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	30	6	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	1	7	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	2	7	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	3	7	P04	#	#	#	#	#	#	#	#	#
M07	con50	label	2000tt	4	7	P04	#	#	#	#212	#	#	#57#139#343#587#105	#57#139#343#587#105#212	#
