Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M04	con50	label	2000tt	1	1	P09	#471#91#62#493#392#265	#106#622#144#481#345#608	#374#155#51#249#422#386	#	#	#	#353#532#178#125#40#286	#	#
M04	con50	label	2000tt	2	1	P09	#471#91#62#493#392#265	#106#622#144#481#345#608	#374#155#51#249#422#386	#	#	#	#353#532#178#125#40#286	#	#
M04	con50	label	2000tt	3	1	P09	#471#91#493	#144#608	#386#51	#	#	#	#	#	#
M04	con50	label	2000tt	4	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	5	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	6	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	7	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	8	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	9	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	10	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	11	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	12	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	13	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	14	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	15	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	16	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	17	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	18	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	19	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	20	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	21	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	22	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	23	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	24	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	25	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	26	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	27	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	28	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	29	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	30	1	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	1	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	2	2	P09	#111#546#232	#575#585#456#31	#587#249#287	#	#	#	#79#303#512#100#231#226#302	#	#460#64#279#491#499#415#615
M04	con50	label	2000tt	3	2	P09	#111#546#232	#575#456#31#585	#287#587#249	#	#	#	#79#303#512#100#231#226#302	#	#279
M04	con50	label	2000tt	4	2	P09	#	#	#287	#	#	#	#	#	#499
M04	con50	label	2000tt	5	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	6	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	7	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	8	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	9	2	P09	#	#	#	#	#	#	#	#	#
M04	con50	label	2000tt	10	2	P09	#	#	#	#	#	#	#	#	#
