Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M12	con50	label	2000tt	1	1	P07	#372#61#57#284#182#349	#194#162#395	#613#42#202#79#359	#317	#621	#	#489#565#253#101#594#450#221#312	#	#
M12	con50	label	2000tt	2	1	P07	#372#61#57#284#182#349	#194#162#395	#613#42#202#79#359	#317	#621	#	#489#565#253#101#594#450#221#312	#	#
M12	con50	label	2000tt	3	1	P07	#372#61#57#284#182#349	#395	#359	#317	#621	#	#489#565#221	#	#
M12	con50	label	2000tt	4	1	P07	#284	#395	#359	#317	#621	#	#489#565	#	#
M12	con50	label	2000tt	5	1	P07	#	#	#	#317	#621	#	#489#565	#	#
M12	con50	label	2000tt	6	1	P07	#61	#	#	#	#621	#	#489#565	#	#
M12	con50	label	2000tt	7	1	P07	#	#	#	#	#621	#	#489#565	#	#
M12	con50	label	2000tt	8	1	P07	#	#	#	#	#	#	#565	#	#
M12	con50	label	2000tt	9	1	P07	#	#	#	#	#	#	#565	#	#
M12	con50	label	2000tt	10	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	11	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	12	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	13	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	14	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	15	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	16	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	17	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	18	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	19	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	20	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	21	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	22	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	23	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	24	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	25	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	26	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	27	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	28	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	29	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	30	1	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	1	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	2	2	P07	#497#284	#164#92	#177#412	#	#	#	#230#400#233#598#578#181#466#251#569#336#490#366	#366#412	#150#155#153#298#591
M12	con50	label	2000tt	3	2	P07	#497#284	#164#92	#177#412	#	#	#	#230#400#233#598#578#43#181#251#466#569#336#490#366	#366#412	#309#589#319#40#389#58
M12	con50	label	2000tt	4	2	P07	#	#164	#177	#	#	#	#43#230#466#569#400#336#490#366#598	#366	#
M12	con50	label	2000tt	5	2	P07	#	#	#	#	#	#	#43#230#466#569#400#336#490#366#598	#366	#
M12	con50	label	2000tt	6	2	P07	#	#	#	#	#	#	#43#569#400#336#490#366	#366	#
M12	con50	label	2000tt	7	2	P07	#	#	#	#	#	#	#43#569	#	#
M12	con50	label	2000tt	8	2	P07	#	#	#	#	#	#	#43#569	#	#
M12	con50	label	2000tt	9	2	P07	#	#	#	#	#	#	#569	#	#
M12	con50	label	2000tt	10	2	P07	#	#	#	#	#	#	#598#569	#	#
M12	con50	label	2000tt	11	2	P07	#	#	#	#	#	#	#598#569	#	#
M12	con50	label	2000tt	12	2	P07	#	#	#	#	#	#	#569	#	#
M12	con50	label	2000tt	13	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	14	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	15	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	16	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	17	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	18	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	19	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	20	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	21	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	22	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	23	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	24	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	25	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	26	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	27	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	28	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	29	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	30	2	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	1	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	2	3	P07	#	#	#107	#	#	#141	#613#542#594#450#412#566#293#326#195#346#390#473	#390	#347#60#248#562#469
M12	con50	label	2000tt	3	3	P07	#	#	#107	#	#	#	#542#594#450#412#566#293#326#16#195#228#346#390#473	#390	#417#521#595#46#520
M12	con50	label	2000tt	4	3	P07	#	#	#	#	#	#141	#613#542#594#450#412#566#293#326#16#228#346#390#473	#390	#60#491#546#393#512#248#15
M12	con50	label	2000tt	5	3	P07	#	#	#	#	#	#141	#613#542#594#450#412#566#326#16#228#346#390#473	#390	#
M12	con50	label	2000tt	6	3	P07	#	#	#	#	#	#	#613#542#594#450#412#566#326#16#228#346#390#473	#390	#60
M12	con50	label	2000tt	7	3	P07	#	#	#	#	#	#	#613#542#594#450#412#566#326#16#228#346#390#473	#390	#
M12	con50	label	2000tt	8	3	P07	#	#	#	#	#	#	#613#542#594#450#412#566#16#228#346#390#473	#390	#
M12	con50	label	2000tt	9	3	P07	#	#	#	#	#	#	#16#542#594#450#566#346#390#473	#390	#
M12	con50	label	2000tt	10	3	P07	#	#	#	#	#	#	#16#542#594#450#566#346#390	#390	#
M12	con50	label	2000tt	11	3	P07	#	#	#	#	#	#	#16#542#594#450#566#346	#	#
M12	con50	label	2000tt	12	3	P07	#	#	#	#	#	#	#542#594#450#346	#	#
M12	con50	label	2000tt	13	3	P07	#	#	#	#	#	#	#450	#	#
M12	con50	label	2000tt	14	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	15	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	16	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	17	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	18	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	19	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	20	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	21	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	22	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	23	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	24	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	25	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	26	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	27	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	28	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	29	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	30	3	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	1	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	2	4	P07	#	#189	#204	#	#	#	#300#546#419#566#591#518#422#449#556#331#468#567#490#590	#518	#22#472#557
M12	con50	label	2000tt	3	4	P07	#	#189	#204	#	#	#	#44#300#546#419#591#518#422#590#449#556#331#468#567#140	#518	#81#378#585#72#409#13#452#570
M12	con50	label	2000tt	4	4	P07	#	#	#	#	#	#	#44#140#300#546#419#566#518#422#449#331#468#567#490#590	#518	#426#214#585#13#557#22#398
M12	con50	label	2000tt	5	4	P07	#	#	#	#	#	#	#44#140#300#546#419#566#518#422#449#567#468#490#590	#518	#214
M12	con50	label	2000tt	6	4	P07	#	#	#	#	#	#	#44#300#546#419#566#518#422#449#567#468	#518	#585
M12	con50	label	2000tt	7	4	P07	#	#	#	#	#	#	#44#300#546#419#566#518#422#449#567#468	#518	#585
M12	con50	label	2000tt	8	4	P07	#	#	#	#	#	#	#44#300#546#419#566#518#422#449#567#468	#518	#
M12	con50	label	2000tt	9	4	P07	#	#	#	#	#	#	#44#422#449#546#567#468#419#566#518	#518	#
M12	con50	label	2000tt	10	4	P07	#	#	#	#	#	#	#44#422#546#567#468#566#518	#518	#
M12	con50	label	2000tt	11	4	P07	#	#	#	#	#	#	#422#546#567#468#566#518	#518	#
M12	con50	label	2000tt	12	4	P07	#	#	#	#	#	#	#546#567	#	#
M12	con50	label	2000tt	13	4	P07	#	#	#	#	#	#	#546	#	#
M12	con50	label	2000tt	14	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	15	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	16	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	17	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	18	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	19	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	20	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	21	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	22	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	23	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	24	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	25	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	26	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	27	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	28	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	29	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	30	4	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	1	5	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	2	5	P07	#55#107	#	#609	#	#	#	#513#472#440#546#517#7#437#425#527#507#461	#546	#21#158
M12	con50	label	2000tt	3	5	P07	#55#107	#	#609	#	#	#	#513#472#440#546#517#7#437#425#527#507#17#461#516	#435#546	#547#521#46#366#616#398#158#370#380#255#422#377#368#569#471#540#617#494#520#495
M12	con50	label	2000tt	4	5	P07	#	#	#609	#	#	#	#513#472#437#440#17#461#517#516	#	#560#158
M12	con50	label	2000tt	5	5	P07	#	#	#609	#	#	#	#513#472#440#17#461#517#516	#	#255
M12	con50	label	2000tt	6	5	P07	#	#	#	#	#	#	#513#472#440#17#461#517#516	#	#
M12	con50	label	2000tt	7	5	P07	#	#	#	#	#	#	#513#472#440#17#517#516	#	#
M12	con50	label	2000tt	8	5	P07	#	#	#	#	#	#	#472#440#17	#	#
M12	con50	label	2000tt	9	5	P07	#	#	#	#	#	#	#472#440#17	#	#
M12	con50	label	2000tt	10	5	P07	#	#	#	#	#	#	#17	#	#
M12	con50	label	2000tt	11	5	P07	#	#	#	#	#	#	#17	#	#
M12	con50	label	2000tt	12	5	P07	#	#	#	#	#	#	#17	#	#
M12	con50	label	2000tt	13	5	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	14	5	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	15	5	P07	#	#	#	#	#	#	#	#	#
M12	con50	label	2000tt	16	5	P07	#	#	#	#	#	#	#	#	#
