Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M08	con50	label	2000tt	1	1	P08	#119#148#604#224#315	#434#611#177#526#451#399	#620#542#590#519#528	#309	#	#	#347#370#311#23#429#9#7	#	#
M08	con50	label	2000tt	2	1	P08	#119#148#604#224#315	#434#611#177#526#451#399	#620#542#590#519#528	#309	#	#	#347#370#311#23#429#9#7	#	#
M08	con50	label	2000tt	3	1	P08	#	#434#399#611	#620#542	#309	#	#	#347#7#429	#	#
M08	con50	label	2000tt	4	1	P08	#	#	#	#309	#	#	#7	#	#
M08	con50	label	2000tt	5	1	P08	#	#	#	#	#	#	#7	#	#
M08	con50	label	2000tt	6	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	7	1	P08	#	#	#	#309	#	#	#	#	#
M08	con50	label	2000tt	8	1	P08	#	#	#	#	#	#	#7	#	#
M08	con50	label	2000tt	9	1	P08	#	#	#	#	#	#	#7	#	#
M08	con50	label	2000tt	10	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	11	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	12	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	13	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	14	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	15	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	16	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	17	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	18	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	19	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	20	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	21	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	22	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	23	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	24	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	25	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	26	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	27	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	28	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	29	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	30	1	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	1	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	2	2	P08	#140	#551#499	#533#569#433#471#514#584	#457	#	#	#451#162#400#403#131#219#544#226	#	#454#78#430
M08	con50	label	2000tt	3	2	P08	#140	#551#499	#433#471#514#533#584#569	#457	#600	#	#451#162#400#403#131#530#219#544#226	#	#70#241#427#554
M08	con50	label	2000tt	4	2	P08	#	#499	#584	#	#600	#	#530#400	#	#454#64
M08	con50	label	2000tt	5	2	P08	#140	#	#	#	#	#	#530	#	#
M08	con50	label	2000tt	6	2	P08	#140	#	#	#	#600	#	#	#	#
M08	con50	label	2000tt	7	2	P08	#	#	#	#	#	#	#530	#	#
M08	con50	label	2000tt	8	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	9	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	10	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	11	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	12	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	13	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	14	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	15	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	16	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	17	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	18	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	19	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	20	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	21	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	22	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	23	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	24	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	25	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	26	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	27	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	28	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	29	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	30	2	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	1	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	2	3	P08	#	#454#379	#	#	#	#	#317#294#154#604#249#530#465#565#527#289#461#286#459	#	#401
M08	con50	label	2000tt	3	3	P08	#	#454	#	#	#	#	#317#294#57#154#604#249#530#113#465#565#527#289#461#286#459	#	#589#408#399#561
M08	con50	label	2000tt	4	3	P08	#	#454#379	#	#	#	#	#317#294#57#154#604#530#113#565#527#289#286#459	#	#401
M08	con50	label	2000tt	5	3	P08	#	#	#	#	#	#	#565#317#294#57#527#154#604#286#113	#	#
M08	con50	label	2000tt	6	3	P08	#	#	#	#	#	#	#317#294#57#527#154#604#286#530#459#113	#	#
M08	con50	label	2000tt	7	3	P08	#	#	#	#	#	#	#317#294#57#527#604#286#530#459#113	#	#
M08	con50	label	2000tt	8	3	P08	#	#	#	#	#	#	#317#294#57#527#286#113	#	#
M08	con50	label	2000tt	9	3	P08	#	#	#	#	#	#	#317#57#527#113	#	#
M08	con50	label	2000tt	10	3	P08	#	#	#	#	#	#	#57#113#527	#	#
M08	con50	label	2000tt	11	3	P08	#	#	#	#	#	#	#113#57	#	#
M08	con50	label	2000tt	12	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	13	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	14	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	15	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	16	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	17	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	18	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	19	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	20	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	21	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	22	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	23	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	24	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	25	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	26	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	27	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	28	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	29	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	30	3	P08	#	#	#	#	#	#	#	#	#
M08	con50	label	2000tt	1	4	P08	#	#	#	#	#	#	#	#	#
