Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M02	con50	label	2000tt	1	1	P03	#278#468#39#298#609#430	#502#523#426#175#356#582	#554#366#250#517	#	#	#	#41#227#269#514#159#435#235#74	#	#
M02	con50	label	2000tt	2	1	P03	#278#468#39#298#609#430	#502#523#426#175#356#582	#554#366#250#517	#	#	#	#41#227#269#514#159#435#235#74	#	#
M02	con50	label	2000tt	3	1	P03	#278#39#430	#356#175	#554#366	#	#	#	#514#159#227#235	#	#
M02	con50	label	2000tt	4	1	P03	#430	#	#	#	#	#	#227#269	#	#
M02	con50	label	2000tt	5	1	P03	#468#430	#	#250	#	#	#	#227#269	#	#
M02	con50	label	2000tt	6	1	P03	#	#	#366	#	#	#	#227#74#269	#	#
M02	con50	label	2000tt	7	1	P03	#	#	#250	#	#	#	#	#	#
M02	con50	label	2000tt	8	1	P03	#468	#	#250	#	#	#	#74#269	#	#
M02	con50	label	2000tt	9	1	P03	#	#	#250	#	#	#	#	#	#
M02	con50	label	2000tt	10	1	P03	#	#	#	#	#	#	#269	#	#
M02	con50	label	2000tt	11	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	12	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	13	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	14	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	15	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	16	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	17	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	18	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	19	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	20	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	21	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	22	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	23	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	24	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	25	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	26	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	27	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	28	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	29	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	30	1	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	1	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	2	2	P03	#306#257	#426#560#429	#370#542	#	#	#	#170#135#137#262#117#390#105#8#301#20#63#208#11#235	#	#60#154#282#256#194#82
M02	con50	label	2000tt	3	2	P03	#306#257	#426#560#429	#370#542	#	#	#	#170#135#137#262#117#390#105#8#301#20#63#208#11#235	#	#84
M02	con50	label	2000tt	4	2	P03	#257	#426	#370	#	#	#	#20#63#235#208#135#137#390#301	#	#
M02	con50	label	2000tt	5	2	P03	#	#	#370	#	#	#	#170#135#262#390#235#301	#	#
M02	con50	label	2000tt	6	2	P03	#	#	#370	#	#	#	#390#301	#	#
M02	con50	label	2000tt	7	2	P03	#	#	#370	#	#	#	#390#301#170	#	#
M02	con50	label	2000tt	8	2	P03	#	#	#	#	#	#	#137#301	#	#
M02	con50	label	2000tt	9	2	P03	#	#	#	#	#	#	#137#301	#	#
M02	con50	label	2000tt	10	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	11	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	12	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	13	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	14	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	15	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	16	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	17	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	18	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	19	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	20	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	21	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	22	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	23	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	24	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	25	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	26	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	27	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	28	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	29	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	30	2	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	1	3	P03	#	#	#	#	#	#	#	#	#
M02	con50	label	2000tt	2	3	P03	#	#377	#	#	#	#	#205#275#282#419#260#539#192#158#416#24#68	#	#288#35#9#518
M02	con50	label	2000tt	3	3	P03	#	#377	#	#	#	#	#205#282#419#260#539#192#158#416#152#197#24#196#68	#	#21#214#311#230#13#362#322#100#402#312#9#615#15#559#212#177#136#434#494#617#11#30#548
M02	con50	label	2000tt	4	3	P03	#	#	#	#	#	#	#205#275#282#419#260#539#192#158#416#152#197#71#24#196#68	#	#212#291#404#518#161
M02	con50	label	2000tt	5	3	P03	#	#	#	#	#	#	#275#282#260#192#416#152#197#71#24#196#68	#	#53#161
M02	con50	label	2000tt	6	3	P03	#	#	#	#	#	#	#205#275#282#260#192#416#152#197#71#24#196#68	#	#161
M02	con50	label	2000tt	7	3	P03	#	#	#	#	#	#	#282#260#192#416#152#197#71#24#196#68	#	#53
