Model	SemType	LabelType	TrainingTrials	TimeStep	AreaAbs	Pattern3i	CAi_1	CAi_2	CAi_3	CAi_1_2	CAi_1_3	CAi_2_3	CAi_1_2_3	WFctrlCA	noCA
M10	con50	label	2000tt	1	1	P03	#278#468#298#609#430	#502#523#426#175#356	#554#227#250#269	#	#366#517	#	#41#582#514#39#159#435#235#74	#	#
M10	con50	label	2000tt	2	1	P03	#278#468#298#609#430	#502#523#426#175#356	#554#227#250#269	#	#366#517	#	#41#582#514#39#159#435#235#74	#	#
M10	con50	label	2000tt	3	1	P03	#430	#502#523#426#175#356	#554#227	#	#366	#	#41#582#514#39#435	#	#
M10	con50	label	2000tt	4	1	P03	#	#502	#	#	#366#517	#	#39#582	#	#
M10	con50	label	2000tt	5	1	P03	#	#	#	#	#517#366	#	#39#582	#	#
M10	con50	label	2000tt	6	1	P03	#	#	#	#	#517	#	#39	#	#
M10	con50	label	2000tt	7	1	P03	#	#	#	#	#366	#	#	#	#
M10	con50	label	2000tt	8	1	P03	#	#	#	#	#517	#	#39	#	#
M10	con50	label	2000tt	9	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	10	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	11	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	12	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	13	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	14	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	15	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	16	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	17	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	18	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	19	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	20	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	21	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	22	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	23	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	24	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	25	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	26	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	27	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	28	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	29	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	30	1	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	1	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	2	2	P03	#610#129#440#269	#	#586#253	#493	#	#	#612#384#592#535#362#143#285#33#134	#	#486#537#567#404#576#528#608
M10	con50	label	2000tt	3	2	P03	#129#610#440#269	#	#586#253	#493	#	#	#384#445#535#362#285#612#592#143#33#134	#	#67#537
M10	con50	label	2000tt	4	2	P03	#	#	#	#	#	#	#535#143#592#445	#	#486#608#404#528
M10	con50	label	2000tt	5	2	P03	#	#	#	#	#	#	#143#445	#	#404
M10	con50	label	2000tt	6	2	P03	#	#	#	#	#	#	#445	#	#
M10	con50	label	2000tt	7	2	P03	#	#	#	#	#	#	#143#445	#	#576
M10	con50	label	2000tt	8	2	P03	#	#	#	#	#	#	#445	#	#576
M10	con50	label	2000tt	9	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	10	2	P03	#	#	#	#	#	#	#	#	#404
M10	con50	label	2000tt	11	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	12	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	13	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	14	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	15	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	16	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	17	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	18	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	19	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	20	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	21	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	22	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	23	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	24	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	25	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	26	2	P03	#	#	#	#	#	#	#	#	#
M10	con50	label	2000tt	27	2	P03	#	#	#	#	#	#	#	#	#
